Site,GPS,Altitude_ft,Date,Measurer,Recorder,Team,Permit,Time,Species,Sample_ID,Cell_line_sample_ID,Sex,Age,Reproductive_status,Mass_g,Forearm_mm,Ear_mm,Tragus_mm,Tail_mm,Total_mm,Tail_fringe,Keeled_calcar,Tail_past_membrane,Ear_color_same_as_fur,Intrascapular_bald_patch,Blunt_tragus,Steep_forehead,Furred_underwings,Notes,Sequencing_notes,Extraction_ng,Extraction_ng-ul,Extraction_260-280,avg_fragment_length_kb,Extraction_method,Extraction_location,Extraction_successful,Cell_line,Remaining_punches
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,19:56,TABR,,,F,A,NR,,,,,,,,,,,,,,,Net A,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,20:09,PAHE,,,F,A,NR,,,,,,,,,,,,,,,Net C,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,20:16,TABR,,,M,A,NR,,,,,,,,,,,,,,,Net A,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,20:23,TABR,,,M,A,,,,,,,,,,,,,,,,Net A,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,20:55,PAHE,,,F,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,20:55,TABR,,,M,J,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,20:55,TABR,,,F,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,20:54,TABR,,,F,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,21:12,LEYE,,,F,J,NR,,50,,,,,,,,,,,,,"Net C, Tail membrane = pants",,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,21:19,TABR,,,M,A,NR,,,,,,,,,,,,,,,Net A,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,21:20,TABR,,,M,A,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,21:30,CHME,,,,,,,,,,,,,,,,,,,,Net C,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,21:35,TABR,,,M,A,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,21:39,MYVE,LE365,,F,A,NR,9,,40,12,7,,,,,,,,,,Net C,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,22:05,LABL,,,F,,,,,40,,,,,,,,,,,,Net C,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,22:20,TABR,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,22:20,LEYE,,,F,A,NR,,,,,,,,,,,,,,,Net C,,,,,,,,,,
Sabino_Canyon_Dam,"33.314882, -110.211900",2719,22 August 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,22:40,MYVE,LE366,,F,A,NR,9,,44,14,8,,,,,,,,,,"Net C, swollen vulva",,,,,,,,,,
Southwest_Research_Station,"31.883502, -109.205876",5376,20 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,18:50,PAHE,,,F,A,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Southwest_Research_Station,"31.883502, -109.205876",5376,20 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,18:50,PAHE,,,F,A,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Southwest_Research_Station,"31.883502, -109.205876",5376,20 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,18:50,PAHE,,,M,A,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Southwest_Research_Station,"31.883502, -109.205876",5376,20 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,19:00,PAHE,,,M,A,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Southwest_Research_Station,"31.883502, -109.205876",5376,20 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,19:00,PAHE,,,F,A,NR,,,,,,,,,,,,,,,"wet, recapture",,,,,,,,,,
Southwest_Research_Station,"31.883502, -109.205876",5376,20 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,19:02,EPFU,,,M,,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Southwest_Research_Station,"31.883502, -109.205876",5376,20 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,18:58,EPFU,,,,,,,,,,,,,,,,,,,,Orange gonads,,,,,,,,,,
Southwest_Research_Station,"31.883502, -109.205876",5376,20 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,18:58,COTO,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southwest_Research_Station,"31.883502, -109.205876",5376,20 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,19:18,EPFU,,,F,A,NR,,,,,,,,,,,,,,,Orange gonads,,,,,,,,,,
Southwest_Research_Station,"31.883502, -109.205876",5376,20 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,19:18,EPFU,,,F,A,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Southwest_Research_Station,"31.883502, -109.205876",5376,20 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,19:18,MYVE,,,M,A,NR,,,,,,,,,,,,,,,Was going to sample but bat 'froze' as in started acting strangely and nonreactive,,,,,,,,,,
Southwest_Research_Station,"31.883502, -109.205876",5376,20 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,19:20,EPFU,,,F,,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Southwest_Research_Station,"31.883502, -109.205876",5376,20 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,19:30,PAHE,,,F,,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Southwest_Research_Station,"31.883502, -109.205876",5376,20 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,19:32,EPFU,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Southwest_Research_Station,"31.883502, -109.205876",5376,20 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,19:40,EPFU,,,M,A,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Southwest_Research_Station,"31.883502, -109.205876",5376,20 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,20:37,LAXA,,,M,A,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Southwest_Research_Station,"31.883502, -109.205876",5376,20 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,20:52,TABR,,,M,A,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,18:40,PAHE,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,18:40,PAHE,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,18:40,PAHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,18:40,PAHE,,,F,A,,,,,,,,,,,,,,,,swollen vulva,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,18:50,TABR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,PAHE,,,F,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,F,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,M,J,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,PAHE,,,M,U,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,PAHE,,,F,U,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,F,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,PAHE,,,M,U,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,PAHE,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,PAHE,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,F,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,F,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,NYFE,,,F,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,NYFE,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,NYFE,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,PAHE,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,F,A,,,,,,,,,,,,,,,,white powder,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,F,,,,,,,,,,,,,,,,,white powder,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,PAHE,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,F,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,F,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,NYFE,,,F,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,LEYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,NYFE,,,F,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,NYFE,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,F,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,20:30,,,,F,NR,,,,,,,,,,,,,,,,"Student wrote what looks like as ""Za"" for species name so species is unknown, we suspect it was supposed to be for one of the two LACI we had caught",,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,NYFE,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,NYFE,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,LACI,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,LACI,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,NYFE,,,F,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,F,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,PAHE,,,F,A,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,NYFE,,,F,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,NYFE,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,TABR,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,21:00,NYFE,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,21:05,NYFE,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,21:00,NYFE,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,21:10,TABR,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,21:11,NYFE,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,21:11,TABR,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,21:11,NYFE,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,21:12,NYFE,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,21:16,TABR,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,NYFE,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,NYFE,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,NYFE,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino_lower_dam,"32.314532, -110.311691",2525,28 September 2024,,Bree Dean,"Gena S, Mary RW, Addison L, Melanie B, Bree D",MEL AZGF,,NYFE,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645734",3312,3 October 2024,,Mary Reed-Weston,"Mary Reed-Weston, Addison Lander",MEL AZGF,,TABR,,,M,A,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645734",3312,3 October 2024,,Mary Reed-Weston,"Mary Reed-Weston, Addison Lander",MEL AZGF,,TABR,,,M,A,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645734",3312,3 October 2024,,Mary Reed-Weston,"Mary Reed-Weston, Addison Lander",MEL AZGF,,TABR,,,M,A,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645734",3312,3 October 2024,,Mary Reed-Weston,"Mary Reed-Weston, Addison Lander",MEL AZGF,,EPFU,,,M,A,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645734",3312,3 October 2024,,Mary Reed-Weston,"Mary Reed-Weston, Addison Lander",MEL AZGF,,TABR,,,M,A,NR,,,,,,,,,,,,,,,,,,,,,,,,,
